fid,fname,tid,q,Lq,l,Ll,k,Lk,a,La,ktotal,Lktotal,w,Lw,t,Lt,lnvoyage_oper,lnF1tonnage,soil,woil,bone,L,voyage_oper,Ktotal,Q,A,W,rev,K,Kprime,exit,bk,bK,bW,bt,cons,omega
263,"Cook, John Atkins",1915,2.3844724,2.3844724,2.9957323,2.9957323,4.6443911,4.6443911,2.8903718,2.8332133,7.8981142,8.4640808,13.990943,13.988256,115,114,0,5.4930615,.2466666698455811,0,0,20,1,2692.199989318848,10.85333347320557,18,1191760.9,,104,243,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.078153066
263,"Cook, John Atkins",1916,3.0112774,2.3844724,3.6888795,2.9957323,5.4930615,4.6443911,2.9444389,2.8903718,8.0241089,7.8981142,13.993811,13.990943,116,115,.69314718,6.0642505,.4616666734218597,0,0,40,2,3053.699989318848,20.31333351135254,19,1195184.5,,243,430.20001,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.19008678
263,"Cook, John Atkins",1917,3.6362696,3.0112774,3.9702919,3.6888795,6.06425,5.4930615,2.9957323,2.9444389,7.6988759,8.0241089,13.996744,13.993811,117,116,1.0986123,6.6216722,.8624999970197678,0,0,53.00000190734863,3,2205.866653442383,37.95000076293945,20,1198695.4,,430.1999969482422,751.20001,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.19348732
263,"Cook, John Atkins",1918,4.0271358,3.6362696,4.3694477,3.9702919,6.6216722,6.06425,3.0445225,2.9957323,7.7386622,7.6988759,13.999954,13.996744,118,117,1.3862944,5.771441,1.274999976158142,0,0,79.00000286102295,4,2295.39998626709,56.09999847412109,21,1202549.8,,751.1999969482422,321,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.40143466
263,"Cook, John Atkins",1919,3.2308044,4.0271358,3.2958369,4.3694477,5.771441,6.6216722,3.0910425,3.0445225,7.7774572,7.7386622,14.003017,13.999954,119,118,0,5.771441,.574999988079071,0,0,27.00000190734863,1,2386.199989318848,25.29999923706055,22,1206238.3,,321,321,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.33961615
263,"Cook, John Atkins",1920,4.0850348,3.2308044,3.0910425,3.2958369,5.771441,5.771441,3.1354942,3.0910425,7.8868332,7.7774572,14.006061,14.003017,120,119,0,,1.35099995136261,0,0,22.00000190734863,1,2661.999992370605,59.44399642944336,23,1209915.4,,321,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.49628279
264,"Cook, Lemuel",1845,2.0122328,,2.7725332,,4.6347289,,0,,12.438435,,14.010608,,45,44,0,,.1700000017881393,0,0,15.99911117553711,1,252315.1666030884,7.480000019073486,1,1215428.9,.15494286,103,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.69192868
265,"Cook, Luther D.",1829,2.6428003,,3.1701169,,5.8141303,,0,,11.360145,,14.155809,,29,28,0,6.4754329,0,.7665,5.7925,23.81026840209961,1,85831.75000762939,14.05249977111816,1,1405367.3,1.4929699,335,649,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.28560826
265,"Cook, Luther D.",1830,3.3682005,2.6428003,3.8640053,3.1701169,6.4754329,5.8141303,.69314718,0,11.544448,11.360145,14.150134,14.155809,30,29,.69314718,6.4754329,0,1.58325,2.89625,47.65584564208984,2,103202.4999923706,29.0262508392334,2,1397414.8,1.0845252,649,649,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.22743998
265,"Cook, Luther D.",1831,3.1116617,3.3682005,3.8724012,3.8640053,6.4754329,6.4754329,1.0986123,.69314718,11.709011,11.544448,14.143479,14.150134,31,30,.69314718,6.4754329,0,1.225,0,48.05764770507813,2,121663.0833358765,22.45833396911621,3,1388145,.33304691,649,649,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.46426663
265,"Cook, Luther D.",1832,3.6412089,3.1116617,3.8934569,3.8724012,6.4754329,6.4754329,1.3862944,1.0986123,11.88026,11.709011,14.136092,14.143479,32,31,.69314718,7.2053876,0,2.08025,0,49.08026313781738,2,144387.9999923706,38.13791656494141,4,1377929.1,.47256345,649,1346.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.08797875
265,"Cook, Luther D.",1833,4.2959108,3.6412089,4.6169882,3.8934569,7.2053876,6.4754329,1.6094379,1.3862944,12.016452,11.88026,14.127716,14.136092,33,32,1.3862944,6.9193544,.1916666701436043,3.543583333333333,8.333333333333334,101.1887969970703,4,165454.4999237061,73.39903259277344,5,1366435.8,2.1675816,1346.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.012167361
265,"Cook, Luther D.",1834,4.0461531,4.2959108,4.3424606,4.6169882,6.9193544,7.2053876,1.7917595,1.6094379,12.010337,12.016452,14.11869,14.127716,34,33,1.0986123,6.9193544,.3062500059604645,2.38375,4.908333333333333,76.89650917053223,3,164445.9166183472,57.17708587646484,6,1354156.4,1.8447021,1011.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.079129018
265,"Cook, Luther D.",1835,4.0833678,4.0461531,4.3497348,4.3424606,6.9193544,6.9193544,1.9459101,1.7917595,12.04953,12.010337,14.110006,14.11869,35,34,1.0986123,6.9193544,.5050000101327896,2.025,.7416666666666667,77.4579029083252,3,171019.0832748413,59.34500122070313,7,1342449.9,1.2813323,1011.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.13788083
265,"Cook, Luther D.",1836,4.0791368,4.0833678,4.3555841,4.3497348,6.9193544,6.9193544,2.0794415,1.9459101,12.110042,12.04953,14.100958,14.110006,36,35,1.0986123,6.9193544,.3916666731238365,2.283333333333333,0,77.91232109069824,3,181687.2499313354,59.09444427490234,8,1330357.3,1.1892197,1011.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15748157
265,"Cook, Luther D.",1837,3.9871871,4.0791368,4.3662934,4.3555841,6.9193544,6.9193544,2.1972246,2.0794415,12.111172,12.110042,14.091479,14.100958,37,36,1.0986123,6.9193544,.2233333345502615,2.404166666666667,0,78.75118827819824,3,181892.5832901001,53.90305709838867,9,1317806.1,.87486887,1011.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.088281415
265,"Cook, Luther D.",1838,3.8323843,3.9871871,4.375349,4.3662934,6.9193544,6.9193544,2.3025851,2.1972246,12.081944,12.111172,14.082073,14.091479,38,37,1.0986123,6.9193544,.2816666662693024,1.8425,0,79.46756172180176,3,176653.2499465942,46.17250061035156,10,1305469.5,.74619114,1011.666656494141,1011.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.045397453
265,"Cook, Luther D.",1839,3.7912481,3.8323843,4.384501,4.375349,6.9193544,6.9193544,2.3978953,2.3025851,12.124185,12.081944,14.072806,14.082073,39,38,1.0986123,7.1721687,.2216666657477617,1.885,6.844166666666666,80.19817924499512,3,184274.9999389648,44.31166839599609,11,1293427.8,1.92823,1011.666656494141,1302.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.06271936
265,"Cook, Luther D.",1840,4.0914702,3.7912481,4.6670647,4.384501,7.1721687,6.9193544,2.4849067,2.3978953,12.138627,12.124185,14.06289,14.072806,40,39,1.3862944,7.1721687,.4166666828095913,2.263333333333333,16.52166666666667,106.3849983215332,4,186955.6666030884,59.82778167724609,12,1280664.6,4.0936236,1302.666656494141,1302.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.00087260717
265,"Cook, Luther D.",1841,4.1998801,4.0914702,4.6692624,4.6670647,7.1721687,7.1721687,2.5649493,2.4849067,12.268262,12.138627,14.05254,14.06289,41,40,1.3862944,7.1721687,.5216666758060455,2.385,16.01083333333333,106.6190586090088,4,212832.666557312,66.67832946777344,13,1267478.5,4.1132622,1302.666656494141,1302.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14098519
265,"Cook, Luther D.",1842,4.1908579,4.1998801,4.6737266,4.6692624,7.1721687,7.1721687,2.6390574,2.5649493,12.263239,12.268262,14.041601,14.05254,42,41,1.3862944,7.1721687,.3483333438634872,2.768333333333334,16.66666666666667,107.0961093902588,4,211766.3332748413,66.07944488525391,14,1253689.8,5.340096,1302.666656494141,1302.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15979241
265,"Cook, Luther D.",1843,4.1427379,4.1908579,4.6807303,4.6737266,7.1721687,7.1721687,2.7080503,2.6390574,12.279578,12.263239,14.031227,14.041601,43,42,1.3862944,7.1721687,.1083333343267441,3.175,25.83333333333334,107.8487854003906,4,215254.9999313354,62.97499847412109,15,1240751,10.770435,1302.666656494141,1302.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.13838786
265,"Cook, Luther D.",1844,4.2748127,4.1427379,4.6840081,4.6807303,7.1721687,7.1721687,2.7725887,2.7080503,12.362119,12.279578,14.021094,14.031227,44,43,1.3862944,6.4393506,.0833333358168602,3.366666666666667,31,108.2028770446777,4,233775.9999313354,71.86666107177734,16,1228242.1,14.193687,1302.666656494141,626,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.29925841
265,"Cook, Luther D.",1845,3.7328963,4.2748127,3.9784453,4.6840081,6.4393506,7.1721687,2.8332133,2.7725887,12.438435,12.362119,14.010608,14.021094,45,44,.69314718,,.0833333358168602,1.716666666666667,17.33333333333334,53.43389320373535,2,252315.1666030884,41.80000305175781,17,1215428.9,6.6969504,626,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.54538816
266,"Cook, Parker",1844,1.1249295,,2.7441056,,4.5900564,,0,,12.362119,,14.021094,,44,43,0,5.3471074,.0700000002980232,0,0,15.55069923400879,1,233775.9999313354,3.079999923706055,1,1228242.1,.065612502,98.5,210,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.17896754
266,"Cook, Parker",1845,2.5885158,1.1249295,3.5064487,2.7441056,5.3471074,4.5900564,.69314718,0,12.438435,12.362119,14.010608,14.021094,45,44,.69314718,6.1014395,.2400000020861626,.15,0,33.32969284057617,2,252315.1666030884,13.3100004196167,2,1215428.9,.26981652,210,446.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.53112864
266,"Cook, Parker",1846,2.6130066,2.5885158,4.2344999,3.5064487,6.1014395,5.3471074,1.0986123,.69314718,12.381245,12.438435,14.000108,14.010608,46,45,1.3862944,5.8362718,.268333338201046,.1,0,69.02715110778809,4,238290.3332901001,13.64000034332275,3,1202733.8,.28951445,446.5,342.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.20098831
266,"Cook, Parker",1847,3.0040312,2.6130066,3.9631684,4.2344999,5.8362718,6.1014395,1.3862944,1.0986123,12.362609,12.381245,13.99081,14.000108,47,46,1.0986123,5.8362718,.4583333507180214,0,0,52.62379837036133,3,233890.5832748413,20.16666793823242,4,1191604,.47591192,342.5,342.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.48559931
266,"Cook, Parker",1848,3.4931686,3.0040312,3.9646416,3.9631684,5.8362718,5.8362718,1.6094379,1.3862944,12.291662,12.362609,13.981936,13.99081,48,47,1.0986123,5.4743695,.7433333322405815,.01,0,52.70137214660645,3,217871.8332824707,32.88999938964844,5,1181074.4,.83551931,342.5,238.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.99204355
266,"Cook, Parker",1849,2.8296778,3.4931686,3.580436,3.9646416,5.4743695,5.8362718,1.7917595,1.6094379,12.200253,12.291662,13.973796,13.981936,49,48,.69314718,,.3849999979138374,0,0,35.88918113708496,2,198839.4166183472,16.94000053405762,6,1171500.5,.48634738,238.5,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.71669865
267,"Cook, Philip",1850,2.3570733,,2.8344007,,4.6821313,,0,,12.153888,,13.966244,,50,49,0,4.6821313,.239999994635582,0,0,17.02019691467285,1,189830.6666183472,10.55999946594238,1,1162686.8,.33602878,108,108,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,1.0773624
267,"Cook, Philip",1851,1.0508215,2.3570733,2.8561249,2.8344007,4.6821313,4.6821313,.69314718,0,12.250927,12.153888,13.958548,13.966244,51,50,0,4.6821313,.0649999976158142,0,0,17.39399147033691,1,209175.0332870483,2.859999895095825,2,1153772,.095946506,108,108,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.20838171
267,"Cook, Philip",1852,.61311144,1.0508215,2.8919375,2.8561249,4.6821313,4.6821313,1.0986123,.69314718,12.285057,12.250927,13.949748,13.958548,52,51,0,4.6821313,.0405000001192093,.0035,0,18.02820587158203,1,216437.4499206543,1.846166729927063,3,1143664.4,.060905326,108,108,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.62435478
267,"Cook, Philip",1853,.6071353,.61311144,2.8943448,2.8919375,4.6821313,4.6821313,1.3862944,1.0986123,12.326688,12.285057,13.941074,13.949748,53,52,0,4.6821313,.0402499996125698,.0035,0,18.0716552734375,1,225638.1165618896,1.835166692733765,4,1133787.4,.060605645,108,108,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.60871965
267,"Cook, Philip",1854,.60112327,.6071353,2.8967462,2.8943448,4.6821313,4.6821313,1.6094379,1.3862944,12.296849,12.326688,13.932406,13.941074,54,53,0,4.5643482,.0399999991059303,.0035,0,18.1151065826416,1,219004.9499206543,1.824166655540466,5,1124002,.066148862,108,96,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.59634262
267,"Cook, Philip",1856,.50077528,,3.5274889,2.8332369,5.2574954,4.5643482,1.9459101,1.7917595,12.284708,12.276958,13.918493,13.924961,56,55,.69314718,4.5643482,0,.09,0,34.03838729858398,2,216361.9499053955,1.649999976158142,7,1108472,.076850004,192,96,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-1.2656549
267,"Cook, Philip",1857,1.3480731,.50077528,2.8348091,3.5274889,4.5643482,5.2574954,2.0794415,1.9459101,12.268147,12.284708,13.912344,13.918493,57,56,0,4.5643482,0,.21,0,17.02714920043945,1,212808.3665618896,3.849999904632568,8,1101677,.15931876,96,96,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.30857313
267,"Cook, Philip",1858,1.2790803,1.3480731,2.8349051,2.8348091,4.5643482,4.5643482,2.1972246,2.0794415,12.191801,12.268147,13.9066,13.912344,58,57,0,,0,.196,0,17.02878570556641,1,197166.0332565308,3.59333324432373,9,1095366.6,.11805232,96,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.2451611
268,"Cook, R. & E.",1857,1.0916437,,2.7499886,,4.3630986,,0,,12.268147,,13.912344,,57,56,0,5.0562458,.025000000372529,.1025,0,15.64245223999023,1,212808.3665618896,2.979166746139526,1,1101677,.11099103,78.5,157,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.2603724
268,"Cook, R. & E.",1858,2.3483548,1.0916437,3.4528091,2.7499886,5.0562458,4.3630986,.69314718,0,12.191801,12.268147,13.9066,13.912344,58,57,.69314718,4.3630986,.1650000028312206,.175,0,31.58900165557861,2,197166.0332565308,10.46833324432373,2,1095366.6,.3280904,157,78.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.80547959
268,"Cook, R. & E.",1859,1.0919513,2.3483548,2.7718656,3.4528091,4.3630986,5.0562458,1.0986123,.69314718,12.144669,12.191801,13.901892,13.9066,59,58,0,4.3630986,.0419999994337559,.06175,0,15.98843383789063,1,188088.6999053955,2.980083227157593,3,1090221.4,.093631059,78.5,78.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.2693513
268,"Cook, R. & E.",1860,1.7198008,1.0919513,2.7730129,2.7718656,4.3630986,4.3630986,1.3862944,1.0986123,12.051511,12.144669,13.897676,13.901892,60,59,0,4.3630986,.1219999939203262,.01175,0,16.00678634643555,1,171358.1165924072,5.583415985107422,4,1085635.8,.19166447,78.5,78.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.89642131
268,"Cook, R. & E.",1861,1.8186718,1.7198008,2.7737105,2.7730129,4.3630986,4.3630986,1.6094379,1.3862944,11.897931,12.051511,13.894493,13.897676,61,60,0,4.3630986,.1379999965429306,.005,0,16.01795768737793,1,146962.1998901367,6.163666725158691,5,1082185.8,.19728862,78.5,78.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.98802149
268,"Cook, R. & E.",1862,-1.1086627,1.8186718,2.7764163,2.7737105,4.3630986,4.3630986,1.7917595,1.6094379,11.653352,11.897931,13.892487,13.894493,62,61,0,4.3630986,.0074999998323619,0,0,16.06135940551758,1,115076.4499130249,.3299999833106995,6,1080016.6,.010331249,78.5,78.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-1.9549766
268,"Cook, R. & E.",1863,-1.1086627,-1.1086627,2.7764163,2.7764163,4.3630986,4.3630986,1.9459101,1.7917595,11.488565,11.653352,13.891661,13.892487,63,62,0,,.0074999998323619,0,0,16.06135940551758,1,97593.44989013672,.3299999833106995,7,1079124.4,.0094641894,78.5,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-1.9713966
269,"Cook, Samuel",1842,1.011601,,2.7728777,,4.6395717,,0,,12.263239,,14.041601,,42,41,0,4.6395717,0,.15,0,16.00462341308594,1,211766.3332748413,2.75,1,1253689.8,.050625,103.5,103.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.39903966
269,"Cook, Samuel",1843,1.011601,1.011601,2.7728777,2.7728777,4.6395717,4.6395717,.69314718,0,12.279578,12.263239,14.031227,14.041601,43,42,0,5.3327188,0,.15,0,16.00462341308594,1,215254.9999313354,2.75,2,1240751,.053598218,103.5,207,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.3723242
269,"Cook, Samuel",1844,2.2431889,1.011601,3.4890859,2.7728777,5.3327188,4.6395717,1.0986123,.69314718,12.362119,12.279578,14.021094,14.031227,44,43,.69314718,5.7349582,.1099999994039536,.25,0,32.7559928894043,2,233775.9999313354,9.423334121704102,3,1228242.1,.19761428,207,309.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.17087461
269,"Cook, Samuel",1845,2.851939,2.2431889,3.9048781,3.4890859,5.7349582,5.3327188,1.3862944,1.0986123,12.438435,12.362119,14.010608,14.021094,45,44,1.0986123,5.7349582,.3269999995827675,.16,0,49.6440315246582,3,252315.1666030884,17.32133293151855,4,1215428.9,.35251573,309.5,309.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.39325085
269,"Cook, Samuel",1846,2.7281578,2.851939,3.9142542,3.9048781,5.7349582,5.7349582,1.6094379,1.3862944,12.381245,12.438435,14.000108,14.010608,46,45,1.0986123,4.6395717,.3269999995827675,.05,0,50.1116886138916,3,238290.3332901001,15.30466651916504,5,1202733.8,.32676154,309.5,103.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.29335335
269,"Cook, Samuel",1847,1.5769148,2.7281578,2.8230951,3.9142542,4.6395717,5.7349582,1.7917595,1.6094379,12.362609,12.381245,13.99081,14.000108,47,46,0,4.6395717,.1099999994039536,0,0,16.828857421875,1,233890.5832748413,4.840000152587891,6,1191604,.11421885,103.5,103.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.29668328
269,"Cook, Samuel",1848,2.0693913,1.5769148,2.8287766,2.8230951,4.6395717,4.6395717,1.9459101,1.7917595,12.291662,12.362609,13.981936,13.99081,48,47,0,4.6395717,.1800000071525574,0,0,16.92474174499512,1,217871.8332824707,7.920000076293945,7,1181074.4,.20143177,103.5,103.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.80646658
269,"Cook, Samuel",1849,1.9516082,2.0693913,2.8328745,2.8287766,4.6395717,4.6395717,2.0794415,1.9459101,12.200253,12.291662,13.973796,13.981936,49,48,0,5.7791991,.1599999964237213,0,0,16.99424171447754,1,198839.4166183472,7.039999961853027,8,1171500.5,.2021184,103.5,323.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.70237678
269,"Cook, Samuel",1850,2.6840136,1.9516082,3.9499896,2.8328745,5.7791991,4.6395717,2.1972246,2.0794415,12.153888,12.200253,13.966244,13.973796,50,49,1.0986123,5.9877076,.3149999957531691,.04275,0,51.93482780456543,3,189830.6666183472,14.64374923706055,9,1162686.8,.46538648,323.5,398.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.26918977
269,"Cook, Samuel",1851,2.601516,2.6840136,4.2101588,3.9499896,5.9877076,5.7791991,2.3025851,2.1972246,12.250927,12.153888,13.958548,13.966244,51,50,1.3862944,5.9877076,.3000000044703484,.0155,0,67.36724472045898,4,209175.0332870483,13.48416614532471,10,1153772,.45097721,398.5,398.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.0085395733
269,"Cook, Samuel",1852,2.9194629,2.601516,4.2191,4.2101588,5.9877076,5.9877076,2.3978953,2.3025851,12.285057,12.250927,13.949748,13.958548,52,51,1.3862944,5.9877076,.3169999942183495,.25,0,67.97228527069092,4,216437.4499206543,18.53133392333984,11,1143664.4,.65273774,398.5,398.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.33114439
269,"Cook, Samuel",1853,2.6392715,2.9194629,4.220119,4.2191,5.9877076,5.9877076,2.4849067,2.3978953,12.326688,12.285057,13.941074,13.949748,53,52,1.3862944,5.2496524,.3120000082999468,.015,0,68.04158687591553,4,225638.1165618896,14.00300025939941,12,1133787.4,.46160895,398.5,190.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.072564229
269,"Cook, Samuel",1854,1.6499398,2.6392715,3.5046215,4.220119,5.2496524,5.9877076,2.5649493,2.4849067,12.296849,12.326688,13.932406,13.941074,54,53,.69314718,5.7791991,0,.284,0,33.26884651184082,2,219004.9499206543,5.206666469573975,13,1124002,.18187834,190.5,323.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.13472824
269,"Cook, Samuel",1855,1.7245507,1.6499398,3.955637,3.5046215,5.7791991,5.2496524,2.6390574,2.5649493,12.276958,12.296849,13.924961,13.932406,55,54,1.0986123,4.4659081,0,.306,0,52.22894668579102,3,214691.6999282837,5.610000133514404,14,1115665.3,.22597007,323.5,87,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.593678
269,"Cook, Samuel",1856,1.5769148,1.7245507,2.7791753,3.955637,4.4659081,5.7791991,2.7080503,2.6390574,12.284708,12.276958,13.918493,13.924961,56,55,0,4.4659081,0,.264,0,16.10573196411133,1,216361.9499053955,4.840000152587891,15,1108472,.22542667,87,87,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.62952334
