year,sperm,oil,bone,tonnage,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,index,gdp,sperm_oil_price,whale_oil_price,pred_bone_price,cpi,soil_real_price,woil_real_price,bone_real_price,soil_catchval,woil_catchval,bone_catchval,soil_cpi,woil_cpi,bone_cpi,soil_gpi,woil_gpi,bone_gpi,soil_catchval_cpi,woil_catchval_cpi,bone_catchval_cpi,soil_catchval_gpi,woil_catchval_gpi,bone_catchval_gpi,event,event_ton,event_cap,pop,real_gdp,real_gdp_per_capita,resident_population,johnston_williamson_estimates,berry,industrial_production_davies,pop_baleen,pop_sperm,whale_pop,whale_ratio,oil_cpi,whale_cpi,nmaster,nagent,nvoyage,petroleum_price,petroleum_price_ma,org_petroleum_price,ln_petroleum_price_ma,ln_petroleum_price,petroleum_quantity,wages_unskilled_labor,sperm_ratio,baleen_ratio,q_demanded,q_demanded_pre,q_demanded_post,soil_from_whale,ln_sperm,ln_oil,ln_bone,ln_soil_from_whale,ln_whale_catch,ln_tonnage,ln_soil_cpi,ln_woil_cpi,ln_oil_cpi,ln_bone_cpi,ln_whale_cpi,ln_event,ln_event_ton,ln_event_cap,ln_pop,ln_resident_population,ln_pop_baleen,ln_pop_sperm,ln_whale_pop,ln_petroleum_quantity,ln_sperm_caught,ln_baleen_caught,ln_index,ln_gdp,ln_real_gdp,ln_real_gdp_per_capita,ln_johnston_williamson_estimates,ln_berry,ln_industrial_production_davies,ln_wages_unskilled_labor,post_1829,post_1839,post_1849,post_1859,post_1869,post_1879,post_1889,post_1899,t,t2,t3,rev_cpi,rev_catchval_cpi,rev_catchval,rev_gpi,rev_catchval_gpi,rev_real,rev,price_whale_cpi,price_whale_catchval_cpi,price_whale_catchval,price_whale_gpi,price_whale_catchval_gpi,price_whale_real,price_whale,ln_price_whale,ln_price_whale_cpi,ln_price_whale_catchval_cpi,ln_price_whale_catchval,ln_price_whale_gpi,ln_price_whale_catchval_gpi,ln_price_whale_real,r_us,high_grade,r_new_england,r_railroad,highgrade,mediumgrade,new_england_hat,ln_r_us,ln_r_new_england,ln_r_railroad,money_market_rates,ln_money_market_rates,ln_wages,northeast,south,plains,west,wages,shipbuilding_capital_costs,wp_wholesale_prices,input_prices,freight_rates,tfp,freight_rate,seamen_wage,schwert,boston_banks,boston_industrials
1732,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,0,2,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-68,4624,-314432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6,0,3,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-67,4489,-300763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,0,0,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-66,4356,-287496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,0,0,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-65,4225,-274625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,17,0,17,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-64,4096,-262144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,48,0,53,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-63,3969,-250047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,0,0,0,80,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,26,0,21,100,,,,,.1,,,,0,0,,0,,,,,,4.3820267,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-62,3844,-238328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,0,0,0,80,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,15,0,10,100,,,,,.1,,,,0,0,,0,,,,,,4.3820267,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-61,3721,-226981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,0,0,0,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,7,0,2,100,,,,,.1,,,,0,0,,0,,,,,,3.6888795,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-60,3600,-216000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,0,0,0,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,7,0,2,100,,,,,.1,,,,0,0,,0,,,,,,3.6888795,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-59,3481,-205379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,0,0,0,45,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,8,0,3,100,,,,,.1,,,,0,0,,0,,,,,,3.8066626,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-58,3364,-195112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,7,1,3,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-57,3249,-185193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,0,0,0,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,8,1,4,100,,,,,.1,,,,0,0,,0,,,,,,4.6539602,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-56,3136,-175616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,5,0,1,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-55,3025,-166375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,5,0,2,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-54,2916,-157464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,7,0,2,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-53,2809,-148877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,6,0,0,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-52,2704,-140608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,6,0,0,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-51,2601,-132651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,7,0,1,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-50,2500,-125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,10,0,7,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-49,2401,-117649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,0,0,0,110,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,31,2,28,100,,,,,.1,,,,0,0,,0,,,,,,4.7004805,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-48,2304,-110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,0,0,0,55,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,29,1,16,100,,,,,.1,,,,0,0,,0,,,,,,4.0073333,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-47,2209,-103823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,41,1,25,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-46,2116,-97336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,43,1,18,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-45,2025,-91125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,46,1,14,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-44,1936,-85184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,46,1,21,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-43,1849,-79507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,47,1,9,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-42,1764,-74088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,53,1,14,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-41,1681,-68921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,0,0,0,65,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,66,2,41,100,,,,,.1,,,,0,0,,0,,,,,,4.1743875,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-40,1600,-64000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,0,0,0,65,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,68,0,29,100,,,,,.1,,,,0,0,,0,,,,,,4.1743875,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-39,1521,-59319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,0,0,0,65,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,96,0,57,100,,,,,.1,,,,0,0,,0,,,,,,4.1743875,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-38,1444,-54872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,77,0,41,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-37,1369,-50653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,66,0,25,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-36,1296,-46656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,0,0,0,200,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,62,2,24,100,,,,,.1,,,,0,0,,0,,,,,,5.2983174,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-35,1225,-42875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,0,0,0,83,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,56,2,8,100,,,,,.1,,,,0,0,,0,,,,,,4.4188404,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-34,1156,-39304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,67,2,17,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-33,1089,-35937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,104,3,60,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-32,1024,-32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,0,0,0,101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,139,4,104,100,,,,,.1,,,,0,0,,0,,,,,,4.6151204,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-31,961,-29791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0,0,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,120,3,65,100,,,,,.1,,,,0,0,,0,,,,,,2.8903718,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-30,900,-27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,124,3,61,100,,,,,.1,,,,0,0,,0,,,,,,,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,,,,,,,,,,0,0,0,0,0,0,0,0,-29,841,-24389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,0,.07,0,191,0,1.2833333,0,1.2833333,1.2833333,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,367000,1110000,1477000,3.0245233,,,157,3,106,100,,,,,.1,,0,1,.07,.07,,1347.5,,-2.65926,,7.2060065,.24946083,5.2522736,,,,,,,,,,,12.813117,13.91987,14.205523,-2.3025851,,.24946083,,,,,,,,,0,0,0,0,0,0,0,0,-28,784,-21952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,0,.07,0,366,0,1.2833333,0,1.2833333,1.2833333,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366997.81,1110000,1476997.8,3.0245411,,,165,3,105,100,,,,,.1,,0,1,.07,.07,,1347.5,,-2.65926,,7.2060065,.24946083,5.9026332,,,,,,,,,,,12.813111,13.91987,14.205522,-2.3025851,,.24946083,,,,,,,,,0,0,0,0,0,0,0,0,-27,729,-19683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,0,0,0,290,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366995.69,1110000,1476995.8,3.0245588,,,186,7,136,100,,,,,.1,33,,,0,0,,0,,,,,,5.6698809,,,,,,,,,,,12.813106,13.91987,14.205521,-2.3025851,,,,,,,,,,3.4965076,0,0,0,0,0,0,0,0,-26,676,-17576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4965076,,,,,,,,,,,,,,,
1775,0,0,0,948.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366995.78,1110000,1476995.8,3.0245578,,,165,6,143,100,,,,,.1,35,,,0,0,,0,,,,,,6.8548818,,,,,,,,,,,12.813106,13.91987,14.205521,-2.3025851,,,,,,,,,,3.5553482,0,0,0,0,0,0,0,0,-25,625,-15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5553482,,,,,,,,,,,,,,,
1776,.25,0,0,350,11,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366995.91,1110000,1476995.9,3.0245569,,,94,6,47,100,,,,,.1,32,1,0,.25,.25,,11550,-1.3862944,,,9.3544407,2.3978953,5.857933,,,,,,,,,,,12.813106,13.91987,14.205521,-2.3025851,2.3978953,,,,,,,,,3.4657359,0,0,0,0,0,0,0,0,-24,576,-13824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4657359,,,,,,,,,,,,,,,
1777,.25,0,0,175,11,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366996.03,1109981.3,1476977.3,3.0245047,,,67,5,7,100,,,,,.1,35,1,0,.25,.25,,11550,-1.3862944,,,9.3544407,2.3978953,5.1647859,,,,,,,,,,,12.813107,13.919853,14.205508,-2.3025851,2.3978953,,,,,,,,,3.5553482,0,0,0,0,0,0,0,0,-23,529,-12167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5553482,,,,,,,,,,,,,,,
1778,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366996.13,1109962.6,1476958.8,3.0244532,,,64,4,3,100,,,,,.1,36,,,0,0,,0,,,,,,,,,,,,,,,,,12.813107,13.919837,14.205496,-2.3025851,,,,,,,,,,3.583519,0,0,0,0,0,0,0,0,-22,484,-10648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.583519,,,,,,,,,,,,,,,
1779,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366996.25,1109963.3,1476959.5,3.0244539,,,63,4,1,100,,,,,.1,31,,,0,0,,0,,,,,,,,,,,,,,,,,12.813107,13.919837,14.205496,-2.3025851,,,,,,,,,,3.4339871,0,0,0,0,0,0,0,0,-21,441,-9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4339871,,,,,,,,,,,,,,,
1780,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366996.34,1109963.8,1476960.1,3.0244546,,,64,4,4,100,,,,,.1,41,,,0,0,,0,,,,,,,,,,,,,,,,,12.813107,13.919838,14.205497,-2.3025851,,,,,,,,,,3.713572,0,0,0,0,0,0,0,0,-20,400,-8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.713572,,,,,,,,,,,,,,,
1781,0,.239,0,253,0,4.3816667,0,4.3816667,4.3816667,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366996.44,1109964.4,1476960.8,3.0244555,,,65,4,4,100,,,,,.1,43,0,1,.23899999,.23899999,,4600.75,,-1.4312917,,8.4339743,1.4774292,5.5333896,,,,,,,,,,,12.813107,13.919839,14.205497,-2.3025851,,1.4774292,,,,,,,,3.7612002,0,0,0,0,0,0,0,0,-19,361,-6859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7612002,,,,,,,,,,,,,,,
1782,0,.239,0,363,0,4.3816667,0,4.3816667,4.3816667,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366989.06,1109964.9,1476954,3.0245175,,,66,5,5,100,,,,,.1,39,0,1,.23899999,.23899999,,4600.75,,-1.4312917,,8.4339743,1.4774292,5.894403,,,,,,,,,,,12.813087,13.919839,14.205492,-2.3025851,,1.4774292,,,,,,,,3.6635616,0,0,0,0,0,0,0,0,-18,324,-5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6635616,,,,,,,,,,,,,,,
1783,0,.3,0,811,0,5.5,0,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366981.88,1109965.5,1476947.4,3.0245786,,,74,7,12,100,,,,,.1,36,0,1,.30000001,.30000001,,5775,,-1.2039728,,8.661294,1.704748,6.6982679,,,,,,,,,,,12.813067,13.91984,14.205488,-2.3025851,,1.704748,,,,,,,,3.583519,0,0,0,0,0,0,0,0,-17,289,-4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.583519,,,,,,,,,,,,,,,
1784,.300000011920929,.4,0,1448.5,13.200001,7.3333335,0,7.3333335,20.533335,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366972.97,1109966,1476939,3.0246532,,,100,9,54,100,,,,,.1,34,.64285713,.35714284,.69999999,.69999999,,21560.002,-1.2039728,-.91629076,,9.9785948,3.0220497,7.2782836,,,,,,,,,,,12.813044,13.91984,14.205482,-2.3025851,2.5802169,1.9924302,,,,,,,,3.5263605,0,0,0,0,0,0,0,0,-16,256,-4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5263605,,,,,,,,,,,,,,,
1785,0,.505,0,2111.5,0,9.2583332,0,9.2583332,9.2583332,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366961.19,1109944,1476905.3,3.0246904,,,111,7,66,100,,,,,.1,44,0,1,.505,.505,,9721.25,,-.68319684,,9.1820698,2.2255239,7.6551538,,,,,,,,,,,12.813011,13.91982,14.20546,-2.3025851,,2.2255239,,,,,,,,3.7841897,0,0,0,0,0,0,0,0,-15,225,-3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7841897,,,,,,,,,,,,,,,
1786,0,.625,0,1846.5,0,11.458333,0,11.458333,11.458333,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,366946.44,1109944.8,1476891.3,3.0248141,,,98,7,54,100,,,,,.1,40,0,1,.625,.625,,12031.25,,-.47000363,,9.3952627,2.4387171,7.5210471,,,,,,,,,,,12.812971,13.919821,14.20545,-2.3025851,,2.4387171,,,,,,,,3.6888795,0,0,0,0,0,0,0,0,-14,196,-2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6888795,,,,,,,,,,,,,,,
